,user_id,user_url,sentiment_analysis,posted,item_id,recommend
53595,Bongholio,http://steamcommunity.com/id/Bongholio,2,2014-07-14,34900,1
53604,Tokiwadai,http://steamcommunity.com/id/Tokiwadai,2,2015-03-28,10,1
53609,76561198076657939,http://steamcommunity.com/profiles/76561198076657939,2,NaT,437220,1
53610,jeffrey_wong123,http://steamcommunity.com/id/jeffrey_wong123,2,2014-01-24,252490,1
53611,76561198076672288,http://steamcommunity.com/profiles/76561198076672288,2,NaT,444560,1
53613,eEssiEe,http://steamcommunity.com/id/eEssiEe,0,2014-10-04,730,1
53614,76561198076683773,http://steamcommunity.com/profiles/76561198076683773,0,2014-07-12,4000,1
53615,Mandrewz,http://steamcommunity.com/id/Mandrewz,2,2015-10-02,440,1
53616,76561198076684087,http://steamcommunity.com/profiles/76561198076684087,2,2014-08-12,248570,1
53617,76561198076698338,http://steamcommunity.com/profiles/76561198076698338,2,2014-03-26,208090,1
53622,mansuca,http://steamcommunity.com/id/mansuca,2,2013-12-05,4000,1
53624,76561198076703856,http://steamcommunity.com/profiles/76561198076703856,1,2015-05-11,356670,1
53625,CuriousJackson,http://steamcommunity.com/id/CuriousJackson,2,2014-10-18,730,1
53626,instalk,http://steamcommunity.com/id/instalk,2,2014-02-24,730,1
53627,76561198076717446,http://steamcommunity.com/profiles/76561198076717446,2,2015-10-23,730,1
53632,woshiretard,http://steamcommunity.com/id/woshiretard,2,2014-12-28,202970,1
53633,76561198076721590,http://steamcommunity.com/profiles/76561198076721590,2,2015-12-04,423880,1
53636,76561198076731390,http://steamcommunity.com/profiles/76561198076731390,2,2014-10-07,730,1
53637,76561198076735654,http://steamcommunity.com/profiles/76561198076735654,2,2015-02-11,251570,1
53641,76561198076749377,http://steamcommunity.com/profiles/76561198076749377,2,2014-12-06,223470,1
53645,76561198076758894,http://steamcommunity.com/profiles/76561198076758894,2,2015-03-11,33930,1
53646,76561198076762909,http://steamcommunity.com/profiles/76561198076762909,2,2013-12-15,440,1
53647,76561198076769682,http://steamcommunity.com/profiles/76561198076769682,2,2014-09-26,227940,1
53648,76561198076800951,http://steamcommunity.com/profiles/76561198076800951,2,2015-07-14,4000,1
53649,76561198076822919,http://steamcommunity.com/profiles/76561198076822919,2,2015-10-31,335300,1
53650,76561198076829564,http://steamcommunity.com/profiles/76561198076829564,2,NaT,304930,1
53651,richy12879,http://steamcommunity.com/id/richy12879,2,2014-06-03,218680,1
53654,Strain-Dreading-steak,http://steamcommunity.com/id/Strain-Dreading-steak,2,NaT,218620,1
53656,76561198076843838,http://steamcommunity.com/profiles/76561198076843838,2,2014-06-27,440,1
53657,76561198076844104,http://steamcommunity.com/profiles/76561198076844104,2,2014-07-25,230410,1
53658,buttockhorse,http://steamcommunity.com/id/buttockhorse,2,NaT,443580,1
53659,RoleAce,http://steamcommunity.com/id/RoleAce,2,2013-02-15,440,1
53660,76561198076888341,http://steamcommunity.com/profiles/76561198076888341,2,2015-01-10,244850,1
53663,76561198076888614,http://steamcommunity.com/profiles/76561198076888614,2,2014-07-12,260230,1
53664,76561198076913298,http://steamcommunity.com/profiles/76561198076913298,2,2014-06-17,440,1
53665,76561198077021283,http://steamcommunity.com/profiles/76561198077021283,2,2014-06-17,440,1
53666,76561198077024096,http://steamcommunity.com/profiles/76561198077024096,2,2014-02-07,570,1
53667,76561198077035190,http://steamcommunity.com/profiles/76561198077035190,2,2014-08-28,237930,1
53668,76561198077036284,http://steamcommunity.com/profiles/76561198077036284,2,2014-08-13,221100,1
53669,PurpelPingu,http://steamcommunity.com/id/PurpelPingu,0,2013-10-24,440,1
53670,76561198077104907,http://steamcommunity.com/profiles/76561198077104907,2,2014-07-09,218620,1
53671,76561198077126409,http://steamcommunity.com/profiles/76561198077126409,2,2014-08-22,440,1
53672,kaitokung,http://steamcommunity.com/id/kaitokung,2,2014-06-30,203140,1
53674,chapaloko666,http://steamcommunity.com/id/chapaloko666,2,2014-01-28,252490,1
53677,LightningHUH,http://steamcommunity.com/id/LightningHUH,2,2013-12-14,244210,1
53678,GasontJasont,http://steamcommunity.com/id/GasontJasont,2,2014-12-02,105600,1
53679,76561198077187420,http://steamcommunity.com/profiles/76561198077187420,2,2014-12-29,218620,1
53686,76561198077193790,http://steamcommunity.com/profiles/76561198077193790,2,2013-12-23,252490,1
53687,404ok4561687987879847,http://steamcommunity.com/id/404ok4561687987879847,2,2014-10-17,730,0
53688,76561198077249808,http://steamcommunity.com/profiles/76561198077249808,2,2014-07-27,206500,1
53689,76561198077255065,http://steamcommunity.com/profiles/76561198077255065,2,2014-09-29,202970,1
53690,76561198077265194,http://steamcommunity.com/profiles/76561198077265194,2,2015-01-24,209080,1
53694,76561198077265365,http://steamcommunity.com/profiles/76561198077265365,0,2015-05-11,730,1
53695,76561198077267953,http://steamcommunity.com/profiles/76561198077267953,2,NaT,236390,1
53696,bringmeababytosacrifice,http://steamcommunity.com/id/bringmeababytosacrifice,2,2015-07-25,242720,1
53700,kor_sh13,http://steamcommunity.com/id/kor_sh13,2,2014-07-02,218620,1
53702,41781029,http://steamcommunity.com/id/41781029,2,2014-03-22,208090,1
53703,DrogbaRonaldo,http://steamcommunity.com/id/DrogbaRonaldo,2,2014-05-12,218620,1
53704,76561198077295304,http://steamcommunity.com/profiles/76561198077295304,2,NaT,327070,1
53707,eternityquest,http://steamcommunity.com/id/eternityquest,0,2013-12-07,219870,0
53708,76561198077355524,http://steamcommunity.com/profiles/76561198077355524,2,2014-06-04,252490,1
53709,76561198077366241,http://steamcommunity.com/profiles/76561198077366241,2,NaT,440,0
53711,76561198077380459,http://steamcommunity.com/profiles/76561198077380459,2,NaT,376570,1
53712,DingoFluffyPup,http://steamcommunity.com/id/DingoFluffyPup,2,NaT,304050,1
53713,76561198077447920,http://steamcommunity.com/profiles/76561198077447920,0,2013-12-13,215470,1
53714,TheMarshmallowMan101,http://steamcommunity.com/id/TheMarshmallowMan101,2,2014-02-11,730,1
53716,dannydelvo,http://steamcommunity.com/id/dannydelvo,2,2015-10-03,252950,1
53717,76561198077455069,http://steamcommunity.com/profiles/76561198077455069,2,2015-02-21,293010,0
53718,2647891,http://steamcommunity.com/id/2647891,2,2014-05-19,17410,1
53719,76561198077457233,http://steamcommunity.com/profiles/76561198077457233,2,2015-01-10,251170,1
53721,76561198077457797,http://steamcommunity.com/profiles/76561198077457797,2,2015-12-01,570,1
53722,76561198077468327,http://steamcommunity.com/profiles/76561198077468327,0,2014-03-10,252490,1
53723,76561198077512531,http://steamcommunity.com/profiles/76561198077512531,2,2015-02-21,218620,1
53724,rushyy,http://steamcommunity.com/id/rushyy,2,2015-12-14,730,1
53725,76561198077524144,http://steamcommunity.com/profiles/76561198077524144,2,NaT,299360,1
53726,jeffthekilla,http://steamcommunity.com/id/jeffthekilla,2,2014-05-18,105600,1
53727,76561198077528547,http://steamcommunity.com/profiles/76561198077528547,2,2013-11-25,440,1
53728,McBumbersnazzle,http://steamcommunity.com/id/McBumbersnazzle,2,2015-02-06,332800,1
53731,teriyakichiken,http://steamcommunity.com/id/teriyakichiken,2,2015-08-01,730,1
53732,shiroufubuki1,http://steamcommunity.com/id/shiroufubuki1,2,2014-03-03,242720,1
53733,76561198077556203,http://steamcommunity.com/profiles/76561198077556203,2,2014-02-12,570,1
53735,76561198077570270,http://steamcommunity.com/profiles/76561198077570270,2,2014-07-31,268750,1
53738,arodriguezhd,http://steamcommunity.com/id/arodriguezhd,2,2014-03-26,205100,1
53740,76561198077583455,http://steamcommunity.com/profiles/76561198077583455,0,2014-05-09,251630,1
53746,76561198077584877,http://steamcommunity.com/profiles/76561198077584877,2,2014-04-17,440,1
53748,I-360-No-Scoped-JFK,http://steamcommunity.com/id/I-360-No-Scoped-JFK,2,2014-12-01,730,1
53749,TheillegalD,http://steamcommunity.com/id/TheillegalD,2,2013-06-21,57300,1
53750,SoumiKim,http://steamcommunity.com/id/SoumiKim,2,2013-12-15,222750,1
53751,76561198077590093,http://steamcommunity.com/profiles/76561198077590093,2,2015-08-30,388090,1
53752,76561198077596124,http://steamcommunity.com/profiles/76561198077596124,2,2015-12-31,224540,0
53762,KaosGoddess,http://steamcommunity.com/id/KaosGoddess,2,2014-09-11,8930,1
53763,76561198077613835,http://steamcommunity.com/profiles/76561198077613835,2,2015-03-14,72850,1
53764,danielsaaraujo,http://steamcommunity.com/id/danielsaaraujo,2,2013-12-08,440,1
53765,1016523030,http://steamcommunity.com/id/1016523030,2,2014-11-11,440,1
53766,Ebolyn,http://steamcommunity.com/id/Ebolyn,2,2014-09-06,730,1
53768,king_perish,http://steamcommunity.com/id/king_perish,2,2015-01-10,262750,1
53777,DonationsAreAccepted,http://steamcommunity.com/id/DonationsAreAccepted,2,2015-10-28,730,1
53778,KBii_XD,http://steamcommunity.com/id/KBii_XD,2,2014-06-28,218330,1
53780,76561198077684524,http://steamcommunity.com/profiles/76561198077684524,2,2014-04-28,113200,1
53783,KyleMS,http://steamcommunity.com/id/KyleMS,2,2013-12-23,212480,1
53784,76561198077719450,http://steamcommunity.com/profiles/76561198077719450,2,2013-12-20,230410,1
53785,76561198077722774,http://steamcommunity.com/profiles/76561198077722774,0,2014-06-05,440,1
53787,wolfboy_2012,http://steamcommunity.com/id/wolfboy_2012,2,2012-12-12,49520,1
53788,Brighty__,http://steamcommunity.com/id/Brighty__,2,2014-06-14,34870,0
53789,attackanddefence,http://steamcommunity.com/id/attackanddefence,2,2014-11-21,4000,1
53791,51jets,http://steamcommunity.com/id/51jets,2,2015-01-16,730,1
53792,habibiandtheboies,http://steamcommunity.com/id/habibiandtheboies,0,2015-10-01,104900,1
53796,76561198077733387,http://steamcommunity.com/profiles/76561198077733387,2,2015-07-03,730,0
53797,magically,http://steamcommunity.com/id/magically,2,2014-06-28,203160,1
53805,76561198077762687,http://steamcommunity.com/profiles/76561198077762687,2,2014-09-28,4000,1
53806,Guillermo_Meza,http://steamcommunity.com/id/Guillermo_Meza,2,2013-12-30,239030,1
53807,fitemedickhead,http://steamcommunity.com/id/fitemedickhead,2,2014-04-02,204300,1
53808,banteringnoscope,http://steamcommunity.com/id/banteringnoscope,2,2014-06-08,243870,1
53813,76561198077782925,http://steamcommunity.com/profiles/76561198077782925,2,2014-11-12,304930,1
53815,kazanjo,http://steamcommunity.com/id/kazanjo,2,2015-10-09,330830,1
53817,76561198077789964,http://steamcommunity.com/profiles/76561198077789964,2,2014-08-05,252490,1
53818,76561198077796347,http://steamcommunity.com/profiles/76561198077796347,2,2014-02-26,239160,1
53821,im1yearoldandwhatisthis,http://steamcommunity.com/id/im1yearoldandwhatisthis,2,2014-01-18,8930,1
53823,76561198077800976,http://steamcommunity.com/profiles/76561198077800976,2,2013-03-03,4000,1
53826,Mercury12,http://steamcommunity.com/id/Mercury12,2,2014-05-14,40700,1
53827,PezzaPerry,http://steamcommunity.com/id/PezzaPerry,2,2013-12-31,218620,1
53828,WaffleCake3,http://steamcommunity.com/id/WaffleCake3,2,NaT,1840,1
53829,76561198077811980,http://steamcommunity.com/profiles/76561198077811980,2,2013-12-23,209080,1
53831,76561198077816464,http://steamcommunity.com/profiles/76561198077816464,2,2015-07-12,346110,1
53832,76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2,2015-10-30,250900,1
53839,its_arikimurray,http://steamcommunity.com/id/its_arikimurray,2,2015-07-05,730,1
53841,Desura222,http://steamcommunity.com/id/Desura222,2,2015-02-23,4000,1
53842,76561198077832734,http://steamcommunity.com/profiles/76561198077832734,2,2014-01-08,219680,1
53843,azza53,http://steamcommunity.com/id/azza53,2,2015-04-19,271590,1
53849,76561198077878552,http://steamcommunity.com/profiles/76561198077878552,1,2015-05-07,354380,0
53853,GustavoExGX11,http://steamcommunity.com/id/GustavoExGX11,2,2014-01-17,4000,1
53855,76561198077886411,http://steamcommunity.com/profiles/76561198077886411,2,2014-11-24,730,1
53856,vallachia,http://steamcommunity.com/id/vallachia,2,2013-12-25,202130,0
53857,76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2,2013-12-29,8870,1
53865,theawesomeignaxon,http://steamcommunity.com/id/theawesomeignaxon,2,2013-06-18,72850,1
53866,Hitantantsolution,http://steamcommunity.com/id/Hitantantsolution,0,2014-03-14,232810,0
53867,76561198078053476,http://steamcommunity.com/profiles/76561198078053476,2,2015-02-17,730,1
53868,76561198078061206,http://steamcommunity.com/profiles/76561198078061206,2,2015-09-21,730,1
53869,odnobrovets,http://steamcommunity.com/id/odnobrovets,2,2013-08-22,4830,1
53870,76561198078073381,http://steamcommunity.com/profiles/76561198078073381,2,2014-01-12,202970,1
53872,76561198078085336,http://steamcommunity.com/profiles/76561198078085336,2,2014-06-23,232790,1
53873,Devgru101,http://steamcommunity.com/id/Devgru101,2,2014-12-02,242860,1
53874,76561198078138335,http://steamcommunity.com/profiles/76561198078138335,0,NaT,275850,1
53875,76561198078141904,http://steamcommunity.com/profiles/76561198078141904,2,2013-12-07,218230,1
53877,swegity,http://steamcommunity.com/id/swegity,2,2015-05-30,49520,1
53878,76561198078154354,http://steamcommunity.com/profiles/76561198078154354,2,2015-06-07,22380,1
53880,thecoolestguyyouwillevermeet,http://steamcommunity.com/id/thecoolestguyyouwillevermeet,2,2014-03-08,213670,1
53888,malkeh,http://steamcommunity.com/id/malkeh,2,2015-05-22,238460,1
53890,bonkboy55,http://steamcommunity.com/id/bonkboy55,2,2015-01-01,4000,1
53891,Luccyous,http://steamcommunity.com/id/Luccyous,2,2013-01-23,440,1
53894,Hablarakion,http://steamcommunity.com/id/Hablarakion,2,2014-10-18,730,1
53896,redpandaking,http://steamcommunity.com/id/redpandaking,2,2014-06-13,227160,1
53898,heavy_back,http://steamcommunity.com/id/heavy_back,2,2013-12-20,440,1
53899,76561198078264931,http://steamcommunity.com/profiles/76561198078264931,2,2015-11-14,351970,1
53900,OzzyTheBarbarian,http://steamcommunity.com/id/OzzyTheBarbarian,2,2013-09-14,440,1
53901,76561198078292204,http://steamcommunity.com/profiles/76561198078292204,2,2014-11-17,220240,1
53905,76561198078294706,http://steamcommunity.com/profiles/76561198078294706,2,2014-10-02,104900,1
53906,Hotbiscuits,http://steamcommunity.com/id/Hotbiscuits,2,2014-07-22,46440,1
53908,harveymil,http://steamcommunity.com/id/harveymil,2,2014-12-16,107410,1
53911,76561198078319725,http://steamcommunity.com/profiles/76561198078319725,2,2014-02-10,21970,1
53912,luey00,http://steamcommunity.com/id/luey00,2,2014-05-25,4000,1
53914,76561198078327562,http://steamcommunity.com/profiles/76561198078327562,2,2015-06-02,240,1
53915,76561198078334800,http://steamcommunity.com/profiles/76561198078334800,2,2014-07-08,301520,1
53916,76561198078336140,http://steamcommunity.com/profiles/76561198078336140,2,NaT,305620,1
53917,76561198078337647,http://steamcommunity.com/profiles/76561198078337647,2,2014-04-15,440,1
53918,76561198078360848,http://steamcommunity.com/profiles/76561198078360848,2,2014-06-04,63380,1
53919,EragonSTM,http://steamcommunity.com/id/EragonSTM,2,2015-12-21,221380,1
53920,Wortzong,http://steamcommunity.com/id/Wortzong,2,2015-04-21,304030,0
53928,76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2,2014-02-01,208090,1
53935,OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2,2014-06-01,222900,1
53945,76561198078387492,http://steamcommunity.com/profiles/76561198078387492,2,2015-06-07,4000,1
53946,76561198078397452,http://steamcommunity.com/profiles/76561198078397452,2,2013-12-14,440,1
53947,DoctorWho1995,http://steamcommunity.com/id/DoctorWho1995,2,2015-03-25,255710,1
53948,76561198078406410,http://steamcommunity.com/profiles/76561198078406410,2,2014-10-19,44350,1
53949,76561198078409338,http://steamcommunity.com/profiles/76561198078409338,2,2013-12-19,570,1
53950,LuxAndZed,http://steamcommunity.com/id/LuxAndZed,2,2014-03-08,550,1
53951,76561198078480900,http://steamcommunity.com/profiles/76561198078480900,2,2014-01-08,99900,1
53952,mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,0,2015-06-21,363970,1
53961,duqdl3303,http://steamcommunity.com/id/duqdl3303,2,2013-12-17,72850,1
53964,76561198078513713,http://steamcommunity.com/profiles/76561198078513713,0,2015-10-21,203160,1
53972,76561198078530143,http://steamcommunity.com/profiles/76561198078530143,2,NaT,730,0
53973,76561198078535339,http://steamcommunity.com/profiles/76561198078535339,2,2014-02-22,49520,1
53974,76561198078546874,http://steamcommunity.com/profiles/76561198078546874,2,2014-04-29,440,1
53976,DivineWaterCrackers,http://steamcommunity.com/id/DivineWaterCrackers,2,2015-10-25,730,1
53979,Uberpedsmario,http://steamcommunity.com/id/Uberpedsmario,2,2014-02-12,204300,1
53980,mrslime2011_batman,http://steamcommunity.com/id/mrslime2011_batman,2,2014-08-06,440,1
53981,76561198078570665,http://steamcommunity.com/profiles/76561198078570665,2,2013-12-19,440,1
53982,76561198078573640,http://steamcommunity.com/profiles/76561198078573640,2,2013-12-21,211500,1
53983,sanuk_games,http://steamcommunity.com/id/sanuk_games,2,2015-11-07,409450,1
53986,BossOfHameR,http://steamcommunity.com/id/BossOfHameR,2,NaT,620,1
53987,daphak,http://steamcommunity.com/id/daphak,2,2015-12-22,306130,1
53988,76561198078589899,http://steamcommunity.com/profiles/76561198078589899,2,2014-08-25,265930,1
